table_name	field_name	var_name	field_type	field_display	var_desc	blank_pct
rmp_worst_tox	pr_prisons	Public Receptors - Prisons	char(1)	yn	Indicates whether prisons are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_tox	pr_public_rec	Public Receptors - Recreation Areas	char(1)	yn	Indicates whether recreation areas are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_tox	pr_comm_ind	Public Receptors - Commercial	char(1)	yn	Indicates whether commercial, office, or industrial areas are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_tox	pr_othertype	Public Receptors - Other	varchar(200)		Description of other public receptors present within the modelled endpoint distance radius. (data not released to public by EPA)	100
rmp_worst_tox	er_natlstateparks	Environmental Receptors - Parks	char(1)	yn	Indicates whether national or state parks are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_tox	er_wildlifesanct	Environmental Receptors - Wildlife	char(1)	yn	Indicates whether wildlife sanctuaries or preserves are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_tox	er_fedwilderness	Environmental Receptors - Wilderness	char(1)	yn	Indicates whether Federally designated wilderness areas are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_tox	er_othertype	Environmental Receptors - Other	varchar(200)		Description of other environmental receptors present within the modelled endpoint distance radius. (data not released to public by EPA)	100
rmp_worst_tox	pm_dikes	Passive Mitigation - Dikes	char(1)	yn	Indicates whether dikes as a passive mitigation measure were considered in estimating the release quantity or rate for the scenario.	0
rmp_worst_tox	pm_enclosures	Passive Mitigation - Enclosures	char(1)	yn	Indicates whether enclosures as a passive mitigation measure were considered in estimating the release quantity or rate for the scenario.	0
rmp_worst_tox	pm_berms	Passive Mitigation - Berms	char(1)	yn	Indicates whether berms as a passive mitigation measure were considered in estimating the release quantity or rate for the scenario.	0
rmp_worst_tox	pm_drains	Passive Mitigation - Drains	char(1)	yn	Indicates whether drains as a passive mitigation measure were considered in estimating the release quantity or rate for the scenario.	0
rmp_worst_tox	pm_sumps	Passive Mitigation - Sumps	char(1)	yn	Indicates whether sumps as a passive mitigation measure were considered in estimating the release quantity or rate for the scenario.	0
rmp_worst_tox	pm_othertype	Passive Mitigation - Other	varchar(200)		Description of another passive mitigation measure considered in estimating the release quantity or rate for the scenario.	93.163546034883
rmp_worst_tox	ptrgraphic	Graphics File	varchar(12)		Graphics file name included with submission. (data not released to public by EPA)	100
rmp_worst_tox	cbi_flag	Confidential Business Information	char(1)	yn	Indicates whether this record contained Confidential Business Information (CBI) which has been erased by EPA from the public version of the data.	0
